item,itemLabel,startDate,endDate,sourceDate,psid
Q64009627,Kofi Totobi Quakyi,1993,2001,,Q64009627-06EA722F-16F2-4F50-A549-42758A7E3DB4
Q1964413,Nana Akomea,2003,2005,,Q1964413-1534F427-4684-4516-B372-271A8DDC6D1A
Q1160142,Daniel Botwe,2005,2006,,Q1160142-D6A1C893-BBD8-4F3B-8FE7-53C996502A8B
Q1794914,Kwamena Bartels,2006,2007,,Q1794914-2D360C7E-7284-47D0-8960-80E0DBE7762C
Q1229262,Florence Oboshie Sai-Coffie,2007,2008,,Q1229262-47DE550E-254E-4A99-A272-621AF8E2AD40
Q2344521,Stephen Asamoah-Boateng,2008,2009,,Q2344521-77F5EC09-F791-4460-832F-E583AF2C6514
Q8072826,Zita Okaikoi,2009,2010,,Q8072826-00A1EFAA-9C71-4FF8-8FBB-D93B66749C91
Q6260811,John Akologu Tia,2010,2012,,Q6260811-538890E7-2EF6-4D67-A5D3-BB2445C3AEF7
Q5504853,Fritz Baffour,2012,2013,,Q5504853-B154B841-5CDC-462E-9714-CA2553110352
Q6732981,Mahama Ayariga,2013-01-30,2014-07-16,,Q6732981-93533C38-FE12-4325-875D-582C566324C8
Q28924956,Mustapha Abdul-Hamid,2017-02,2018-08,,Q28924956-7449BC54-A34D-488A-9B7C-0A90CAE7AAF4
Q20202651,Kojo Oppong Nkrumah,2018-08,,,Q20202651-19D6BA83-C9D8-40DF-9543-E55ADA6FD205
