item,itemLabel,startDate,endDate,psid
Q104553437,K. Twum Barima,1969-01-01,,Q104553437-B65E75EF-C063-4B2A-A69D-5C105EBDC412
Q109335304,Eugene Bortei-Doku,1982-01-01,1983-12-01,Q109335304-34D893F1-A6ED-4172-B905-4042BDC07CB4
Q1356193,Ernest Debrah,2005-02-01,2009-01-01,Q1356193-81E8268F-1B3E-4087-968D-9F1C51377081
Q1442948,Frank Bernasko,1973-01-01,1975-01-01,Q1442948-BC0A925F-73E4-4C41-A2B0-5476ABDDBE70
Q1442948,Frank Bernasko,1975-01-01,1976-01-01,Q1442948-FDF5A14F-012D-4652-BD72-339675B48A4C
Q16001285,A. Adomako,1968-01-01,1969-01-01,Q16001285-BF5E64C8-2FE9-4096-A2C1-2CEA8476B034
Q16107187,Kwesi Ahwoi,2009-02-01,2013-01-01,Q16107187-BB43F451-EEA1-4666-9082-FB09185AB94D
Q16196930,Fiifi Fiavi Kwetey,2014-07-16,2016-02-03,Q16196930-da962720-4305-9fe2-4709-33749d69d495
Q16733771,Limuna Mohammed Muniru,2016-02-03,2017-01-07,Q16733771-9893329a-4846-6113-f584-f09452884658
Q1778897,Kojo Botsio,1960-01-01,1962-01-01,Q1778897-E33007FC-DDCE-4AD9-87E0-56EDE1A27D87
Q30688486,Stephen Obimpeh,1996-01-01,1997-01-01,Q30688486-584AB822-1AD7-4451-AFB1-461729BB3A59
Q30688486,Stephen Obimpeh,1986-01-01,1992-01-01,Q30688486-9EF0EE53-7853-40E0-BFF2-28C2D13A93B4
Q31718297,Owusu Afriyie Akoto,2017-01-28,,Q31718297-919a20ef-4ad5-4e54-cf08-451a95149da8
Q331645,Courage Quashigah,2001-02-01,2005-01-01,Q331645-360BE8C0-10B6-4489-A2BC-C303045F10BC
Q5131356,Clement Kofi Humado,2013-01-30,2014-07-16,Q5131356-20d9d9db-47ce-7e62-0480-d06eff70ac00
Q5216360,Daniel Addo,1972-01-01,1973-01-01,Q5216360-F3A8B941-DFD3-4CCB-A561-3EAAF5BB7D27
Q54808153,Francis Yao Asare,1960-01-01,1960-01-01,Q54808153-29664585-439f-f84e-9a0e-1156d1a13b2a
Q54808314,Lawrence Rosario Abavana,1962-01-01,1962-01-01,Q54808314-919d59e4-4c40-4bb2-8ecf-d2516e4a6fe0
Q54808540,F. A. Jantuah,1966-01-01,1966-02-24,Q54808540-77c8af34-4768-9fe3-fa5f-c3ce71a89d9f
Q54808627,Jacob Ofori-Torto,1967-01-01,1968-01-01,Q54808627-c8128506-406e-3cb8-67a0-70e58830e872
Q6438717,Krobo Edusei,1963-01-01,1965-01-01,Q6438717-30D3B326-4455-4834-ABC4-DCC0C8305690
Q7004615,Neville Alexander Odartey-Wellington,1979-01-01,1979-01-01,Q7004615-1339E423-0B2E-4BB8-B80E-216B0F1D3621
Q7591409,Boahene Yeboa -Afari,1956-01-01,1960-01-01,Q7591409-90099ADA-6990-4B14-B347-01C41F9BD209
Q97940223,Nelson Agbesi,1980-12-01,1981-12-31,Q97940223-E9D0FE49-7AB4-489C-9643-B738B0EA3775
Q98032427,"John Akparibo Ndebugre,",1984-01-01,1985-01-01,Q98032427-268B4788-82DE-4C89-9814-AF506C18D81D
Q99929822,Ibrahim Adam,1993-01-01,1996-01-01,Q99929822-46D7C631-38B0-4F10-99C6-F5AF1BDDD6CC
Q99929822,Ibrahim Adam,1992-01-01,1993-01-07,Q99929822-E7D10434-E453-43A0-BB84-9DB9856F354D
