item,itemLabel,startDate,endDate
Q1311287,Obed Asamoah,1997-05,2001-01-06
Q718601,Nana Akufo-Addo,2001-02-01,2003-04-24
Q1698546,Papa Owusu-Ankomah,2003-04-01,2005
Q30645013,J. Ayikoi Otoo,2005-02-01,2006
Q1691433,Joe Ghartey,2006-06-16,2009-01-07
Q850396,Betty Mould-Iddrisu,2009,2011
Q6774885,Martin Amidu,2011-01-04,2012
Q4888931,Benjamin Kunbuor,2012-01-25,2012-10-24
Q4888931,Benjamin Kunbuor,2012-10-24,2013-01-07
Q6763215,Marietta Brew Appiah-Oppong,2013-02,2017-01-07
Q997303,Gloria Akuffo,2017-02,2021-01
Q105489544,Godfred Yeboah Dame,2021-01,
