item,itemLabel,startDate,endDate,sourceDate,psid
Q50678,John Mahama,1998,2001,2022-05-14,Q50678-5BFABB90-465F-4793-A059-1B1B47D1A5E5
Q929183,Felix Owusu-Adjapong,2001,2003,2022-05-14,Q929183-BB1279D5-AF25-47F5-9EF6-7FF4C6B7C96A
Q2638264,Albert Kan Dapaah,2003,2006,2022-05-14,Q2638264-03DA18A8-78CC-4BBE-9B12-257ACC93F4F5
Q1933412,Mike Oquaye,2006,2007,2022-05-14,Q1933412-7355057A-FEA4-427E-8F4F-B26CEAF589DD
Q109651136,Haruna Iddrisu,2009,2012,2022-05-14,Q109651136-15B89A03-8B2C-4347-ACB7-BDC45928201F
Q109651136,Haruna Iddrisu,2012,2013,2022-05-14,Q109651136-80236021-44AA-4669-9351-CC0494A164E5
Q16146496,Edward Omane Boamah,2013,2017,2022-05-14,Q16146496-E2AC355C-EE6D-4A6A-998C-6733AF90EC71
Q21063772,Ursula Owusu,2017,,,Q21063772-3969e898-4e21-c749-403f-08c31435ab35
