item,itemLabel,startDate,endDate
Q15070078,Archie Casely-Hayford,1957-03-06,
Q6438717,Krobo Edusei,,
Q61524658,Alfred Jonas Dowuona-Hammond,1964,1966-02
Q1292452,Matthew Poku,1968-02,1969-04
Q56249921,Haruna Esseku,1969,1971
Q60786543,Jatoe Kaleo,1971,1972
,Lt. Col. Anthony SelormeyCommissioner for Transport and Communications,1972,
,Colonel David A. IddisahCommissioner for Transport and Communications,,
,Group Captain T. T. KutinCommissioner for Transport and Communications,,
,Eric R.K. DwemohCommissioner for Transport and Communications,,
,George HarlleyCommissioner for Transport and Communications,1979,1979
Q5672203,Harry Sawyerr,1979,1981
Q17411276,Mahama Iddrisu,1983,1987
,Yaw DonkorSecretary for Transport and Communications,1987,1992
,Kwame PeprahSecretary for Transport and Communications,1992,1993
Q5345199,Edward Salia,1993,1995
Q605985,Ekwow Spio-Garbrah,,1998
Q50678,John Mahama,1998,2001
Q929183,Felix Owusu-Adjapong,2001,2003
Q2638264,Albert Kan Dapaah,2003,2006
Q1933412,Mike Oquaye,2006,2007
,Dr. Ben Aggrey Ntim,2007,2009
Q109651136,Haruna Iddrisu,2009,2012
Q109651136,Haruna Iddrisu,2012,2013
Q16146496,Edward Omane Boamah,2013,2017
Q21063772,Ursula Owusu-Ekuful,2017,
